索引id	武将等级	品质	基础攻击	基础血量	基础怒气	基础武防	基础魔防	基础命中率万分比	基础闪避率万分比	基础暴击率万分比	基础韧性率万分比	伤害加成	伤害减免	无视护甲万分比	无视技防万分比	治疗加成	怒气回复加成	负面抗性	暴击伤害	暴击减伤	技能伤害加成	技能伤害减免	突破等级	技能等级
1200852	282	0	554163	8314584	4897	345758	345758	5781	5781	5781	5781	5781	5781	1609	1609	1609	1609	1609	3541	0	1931	4506	10	6
1200853	282	0	554197	8315100	4897	345779	345779	5781	5781	5781	5781	5781	5781	1609	1609	1609	1609	1609	3541	0	1931	4506	10	6
1200854	282	0	554780	8323899	4899	346144	346144	5785	5785	5785	5785	5785	5785	1610	1610	1610	1610	1610	3543	0	1932	4509	10	6
1200855	282	0	554815	8324416	4899	346166	346166	5785	5785	5785	5785	5785	5785	1610	1610	1610	1610	1610	3543	0	1932	4509	10	6
1200860	282	0	583168	8749878	4901	363858	363858	5789	5789	5789	5789	5789	5789	1611	1611	1611	1611	1611	3545	0	1934	4512	10	6
1200861	282	0	555432	8333735	4901	346553	346553	5789	5789	5789	5789	5789	5789	1611	1611	1611	1611	1611	3545	0	1934	4512	10	6
1200862	282	0	555467	8334252	4901	346574	346574	5789	5789	5789	5789	5789	5789	1611	1611	1611	1611	1611	3545	0	1934	4512	10	6
1200863	282	0	556050	8343055	4902	346940	346940	5792	5792	5792	5792	5792	5792	1612	1612	1612	1612	1612	3547	0	1935	4515	10	6
1200864	282	0	556084	8343573	4902	346961	346961	5792	5792	5792	5792	5792	5792	1612	1612	1612	1612	1612	3547	0	1935	4515	10	6
1200865	282	0	556668	8352378	4904	347327	347327	5796	5796	5796	5796	5796	5796	1613	1613	1613	1613	1613	3550	0	1936	4518	10	6
1200870	282	0	584537	8770541	4904	364716	364716	5796	5796	5796	5796	5796	5796	1613	1613	1613	1613	1613	3550	0	1936	4518	10	6
1200871	282	0	556737	8353414	4904	347370	347370	5796	5796	5796	5796	5796	5796	1613	1613	1613	1613	1613	3550	0	1936	4518	10	6
1200872	282	0	557320	8362221	4906	347735	347735	5800	5800	5800	5800	5800	5800	1614	1614	1614	1614	1614	3552	0	1937	4521	10	6
1200873	282	0	557355	8362740	4906	347757	347757	5800	5800	5800	5800	5800	5800	1614	1614	1614	1614	1614	3552	0	1937	4521	10	6
1200874	282	0	557938	8371548	4908	348122	348122	5803	5803	5803	5803	5803	5803	1615	1615	1615	1615	1615	3554	0	1938	4524	10	6
1200875	282	0	557973	8372068	4908	348144	348144	5803	5803	5803	5803	5803	5803	1615	1615	1615	1615	1615	3554	0	1938	4524	10	6
1200880	282	0	586484	8799921	4910	365935	365935	5807	5807	5807	5807	5807	5807	1616	1616	1616	1616	1616	3557	0	1940	4527	10	6
1200881	282	0	558591	8381397	4910	348531	348531	5807	5807	5807	5807	5807	5807	1616	1616	1616	1616	1616	3557	0	1940	4527	10	6
1200882	282	0	558626	8381917	4910	348553	348553	5807	5807	5807	5807	5807	5807	1616	1616	1616	1616	1616	3557	0	1940	4527	10	6
1200883	282	0	559210	8390729	4912	348919	348919	5811	5811	5811	5811	5811	5811	1617	1617	1617	1617	1617	3559	0	1941	4530	10	6
1200884	282	0	559244	8391249	4912	348940	348940	5811	5811	5811	5811	5811	5811	1617	1617	1617	1617	1617	3559	0	1941	4530	10	6
1200885	283	0	559828	8400063	4914	349306	349306	5815	5815	5815	5815	5815	5815	1618	1618	1618	1618	1618	3561	0	1942	4532	10	6
1200890	283	0	587856	8820613	4914	366794	366794	5815	5815	5815	5815	5815	5815	1618	1618	1618	1618	1618	3561	0	1942	4532	10	6
1200891	283	0	559898	8401105	4914	349350	349350	5815	5815	5815	5815	5815	5815	1618	1618	1618	1618	1618	3561	0	1942	4532	10	6
1200892	283	0	560483	8409946	4915	349717	349717	5818	5818	5818	5818	5818	5818	1619	1619	1619	1619	1619	3563	0	1943	4535	10	6
1200893	283	0	560518	8410467	4915	349738	349738	5818	5818	5818	5818	5818	5818	1619	1619	1619	1619	1619	3563	0	1943	4535	10	6
1200894	283	0	561104	8419310	4917	350105	350105	5822	5822	5822	5822	5822	5822	1620	1620	1620	1620	1620	3566	0	1945	4538	10	6
1200895	283	0	561139	8419832	4917	350127	350127	5822	5822	5822	5822	5822	5822	1620	1620	1620	1620	1620	3566	0	1945	4538	10	6
1200900	283	0	589811	8850110	4919	368019	368019	5826	5826	5826	5826	5826	5826	1621	1621	1621	1621	1621	3568	0	1946	4541	10	6
1200901	283	0	561760	8429198	4919	350516	350516	5826	5826	5826	5826	5826	5826	1621	1621	1621	1621	1621	3568	0	1946	4541	10	6
1200902	283	0	561794	8429720	4919	350537	350537	5826	5826	5826	5826	5826	5826	1621	1621	1621	1621	1621	3568	0	1946	4541	10	6
1200903	283	0	562380	8438567	4921	350905	350905	5829	5829	5829	5829	5829	5829	1623	1623	1623	1623	1623	3570	0	1947	4544	10	6
1200904	283	0	562415	8439090	4921	350926	350926	5829	5829	5829	5829	5829	5829	1623	1623	1623	1623	1623	3570	0	1947	4544	10	6
1200905	283	0	563002	8447937	4923	351294	351294	5833	5833	5833	5833	5833	5833	1624	1624	1624	1624	1624	3572	0	1948	4547	10	6
1200910	283	0	591188	8870884	4923	368881	368881	5833	5833	5833	5833	5833	5833	1624	1624	1624	1624	1624	3572	0	1948	4547	10	6
1200911	283	0	563071	8448984	4923	351337	351337	5833	5833	5833	5833	5833	5833	1624	1624	1624	1624	1624	3572	0	1948	4547	10	6
1200912	283	0	563658	8457834	4925	351705	351705	5837	5837	5837	5837	5837	5837	1625	1625	1625	1625	1625	3575	0	1950	4550	10	6
1200913	283	0	563693	8458358	4925	351726	351726	5837	5837	5837	5837	5837	5837	1625	1625	1625	1625	1625	3575	0	1950	4550	10	6
1200914	283	0	564279	8467209	4927	352094	352094	5841	5841	5841	5841	5841	5841	1626	1626	1626	1626	1626	3577	0	1951	4553	10	6
1200915	283	0	564314	8467734	4927	352116	352116	5841	5841	5841	5841	5841	5841	1626	1626	1626	1626	1626	3577	0	1951	4553	10	6
1200920	283	0	593145	8900416	4928	370107	370107	5844	5844	5844	5844	5844	5844	1627	1627	1627	1627	1627	3579	0	1952	4556	10	6
1200921	283	0	564935	8477112	4928	352505	352505	5844	5844	5844	5844	5844	5844	1627	1627	1627	1627	1627	3579	0	1952	4556	10	6
1200922	283	0	564970	8477637	4928	352527	352527	5844	5844	5844	5844	5844	5844	1627	1627	1627	1627	1627	3579	0	1952	4556	10	6
1200923	283	0	565557	8486492	4930	352894	352894	5848	5848	5848	5848	5848	5848	1628	1628	1628	1628	1628	3582	0	1953	4558	10	6
1200924	283	0	565592	8487017	4930	352916	352916	5848	5848	5848	5848	5848	5848	1628	1628	1628	1628	1628	3582	0	1953	4558	10	6
1200925	284	0	566179	8495874	4932	353284	353284	5852	5852	5852	5852	5852	5852	1629	1629	1629	1629	1629	3584	0	1955	4561	10	6
1200930	284	0	594525	8921220	4932	370971	370971	5852	5852	5852	5852	5852	5852	1629	1629	1629	1629	1629	3584	0	1955	4561	10	6
1200931	284	0	566249	8496926	4932	353327	353327	5852	5852	5852	5852	5852	5852	1629	1629	1629	1629	1629	3584	0	1955	4561	10	6
1200932	284	0	566837	8505807	4934	353696	353696	5855	5855	5855	5855	5855	5855	1630	1630	1630	1630	1630	3586	0	1956	4564	10	6
1200933	284	0	566872	8506334	4934	353718	353718	5855	5855	5855	5855	5855	5855	1630	1630	1630	1630	1630	3586	0	1956	4564	10	6
1200934	284	0	567461	8515217	4936	354087	354087	5859	5859	5859	5859	5859	5859	1631	1631	1631	1631	1631	3588	0	1957	4567	10	6
1200935	284	0	567496	8515744	4936	354109	354109	5859	5859	5859	5859	5859	5859	1631	1631	1631	1631	1631	3588	0	1957	4567	10	6
1200940	284	0	596489	8950860	4938	372201	372201	5863	5863	5863	5863	5863	5863	1632	1632	1632	1632	1632	3591	0	1958	4570	10	6
1200941	284	0	568120	8525156	4938	354499	354499	5863	5863	5863	5863	5863	5863	1632	1632	1632	1632	1632	3591	0	1958	4570	10	6
1200942	284	0	568155	8525684	4938	354521	354521	5863	5863	5863	5863	5863	5863	1632	1632	1632	1632	1632	3591	0	1958	4570	10	6
1200943	284	0	568744	8534570	4940	354890	354890	5867	5867	5867	5867	5867	5867	1633	1633	1633	1633	1633	3593	0	1960	4573	10	6
1200944	284	0	568779	8535099	4940	354912	354912	5867	5867	5867	5867	5867	5867	1633	1633	1633	1633	1633	3593	0	1960	4573	10	6
1200945	284	0	569368	8543987	4941	355281	355281	5870	5870	5870	5870	5870	5870	1634	1634	1634	1634	1634	3595	0	1961	4576	10	6
1200950	284	0	597873	8971741	4941	373068	373068	5870	5870	5870	5870	5870	5870	1634	1634	1634	1634	1634	3595	0	1961	4576	10	6
1200951	284	0	569438	8545044	4941	355325	355325	5870	5870	5870	5870	5870	5870	1634	1634	1634	1634	1634	3595	0	1961	4576	10	6
1200952	284	0	570027	8553934	4943	355694	355694	5874	5874	5874	5874	5874	5874	1635	1635	1635	1635	1635	3598	0	1962	4579	10	6
1200953	284	0	570063	8554463	4943	355716	355716	5874	5874	5874	5874	5874	5874	1635	1635	1635	1635	1635	3598	0	1962	4579	10	6
1200954	284	0	570652	8563355	4945	356085	356085	5878	5878	5878	5878	5878	5878	1636	1636	1636	1636	1636	3600	0	1963	4582	10	6
1200955	284	0	570687	8563885	4945	356107	356107	5878	5878	5878	5878	5878	5878	1636	1636	1636	1636	1636	3600	0	1963	4582	10	6
1200960	284	0	599840	9001417	4947	374300	374300	5882	5882	5882	5882	5882	5882	1637	1637	1637	1637	1637	3602	0	1965	4585	10	6
1200961	284	0	571311	8573309	4947	356498	356498	5882	5882	5882	5882	5882	5882	1637	1637	1637	1637	1637	3602	0	1965	4585	10	6
1200962	284	0	571347	8573839	4947	356520	356520	5882	5882	5882	5882	5882	5882	1637	1637	1637	1637	1637	3602	0	1965	4585	10	6
1200963	284	0	571936	8582734	4949	356890	356890	5885	5885	5885	5885	5885	5885	1638	1638	1638	1638	1638	3604	0	1966	4588	10	6
1200964	284	0	571972	8583265	4949	356912	356912	5885	5885	5885	5885	5885	5885	1638	1638	1638	1638	1638	3604	0	1966	4588	10	6
1200965	285	0	572561	8592162	4951	357281	357281	5889	5889	5889	5889	5889	5889	1639	1639	1639	1639	1639	3607	0	1967	4590	10	6
1200970	285	0	601226	9022328	4951	375168	375168	5889	5889	5889	5889	5889	5889	1639	1639	1639	1639	1639	3607	0	1967	4590	10	6
1200971	285	0	572632	8593224	4951	357325	357325	5889	5889	5889	5889	5889	5889	1639	1639	1639	1639	1639	3607	0	1967	4590	10	6
1200972	285	0	573223	8602148	4953	357696	357696	5893	5893	5893	5893	5893	5893	1640	1640	1640	1640	1640	3609	0	1968	4593	10	6
1200973	285	0	573258	8602680	4953	357718	357718	5893	5893	5893	5893	5893	5893	1640	1640	1640	1640	1640	3609	0	1968	4593	10	6
1200974	285	0	573850	8611606	4955	358088	358088	5896	5896	5896	5896	5896	5896	1641	1641	1641	1641	1641	3611	0	1970	4596	10	6
1200975	285	0	573885	8612138	4955	358110	358110	5896	5896	5896	5896	5896	5896	1641	1641	1641	1641	1641	3611	0	1970	4596	10	6
1200980	285	0	603201	9052118	4956	376405	376405	5900	5900	5900	5900	5900	5900	1642	1642	1642	1642	1642	3614	0	1971	4599	10	6
1200981	285	0	574512	8621598	4956	358503	358503	5900	5900	5900	5900	5900	5900	1642	1642	1642	1642	1642	3614	0	1971	4599	10	6
1200982	285	0	574548	8622131	4956	358525	358525	5900	5900	5900	5900	5900	5900	1642	1642	1642	1642	1642	3614	0	1971	4599	10	6
1200983	285	0	575139	8631060	4958	358896	358896	5904	5904	5904	5904	5904	5904	1643	1643	1643	1643	1643	3616	0	1972	4602	10	6
1200984	285	0	575175	8631593	4958	358918	358918	5904	5904	5904	5904	5904	5904	1643	1643	1643	1643	1643	3616	0	1972	4602	10	6
1200985	285	0	575766	8640524	4960	359289	359289	5908	5908	5908	5908	5908	5908	1644	1644	1644	1644	1644	3618	0	1973	4605	10	6
1200990	285	0	604592	9073111	4960	377276	377276	5908	5908	5908	5908	5908	5908	1644	1644	1644	1644	1644	3618	0	1973	4605	10	6
1200991	285	0	575838	8641592	4960	359333	359333	5908	5908	5908	5908	5908	5908	1644	1644	1644	1644	1644	3618	0	1973	4605	10	6
1200992	285	0	576429	8650525	4962	359704	359704	5911	5911	5911	5911	5911	5911	1645	1645	1645	1645	1645	3620	0	1975	4608	10	6
1200993	285	0	576465	8651059	4962	359726	359726	5911	5911	5911	5911	5911	5911	1645	1645	1645	1645	1645	3620	0	1975	4608	10	6
1200994	285	0	577057	8659993	4964	360097	360097	5915	5915	5915	5915	5915	5915	1646	1646	1646	1646	1646	3623	0	1976	4611	10	6
1200995	285	0	577093	8660528	4964	360119	360119	5915	5915	5915	5915	5915	5915	1646	1646	1646	1646	1646	3623	0	1976	4611	10	6
1201000	285	0	606569	9102937	4966	378515	378515	5919	5919	5919	5919	5919	5919	1647	1647	1647	1647	1647	3625	0	1977	4614	10	6
1201001	285	0	577720	8669999	4966	360512	360512	5919	5919	5919	5919	5919	5919	1647	1647	1647	1647	1647	3625	0	1977	4614	10	6
1201002	285	0	577756	8670535	4966	360535	360535	5919	5919	5919	5919	5919	5919	1647	1647	1647	1647	1647	3625	0	1977	4614	10	6
1201003	285	0	578348	8679473	4968	360906	360906	5923	5923	5923	5923	5923	5923	1648	1648	1648	1648	1648	3627	0	1978	4617	10	6
1201004	285	0	578384	8680009	4968	360928	360928	5923	5923	5923	5923	5923	5923	1648	1648	1648	1648	1648	3627	0	1978	4617	10	6
1201005	286	0	578976	8688948	4970	361299	361299	5926	5926	5926	5926	5926	5926	1650	1650	1650	1650	1650	3630	0	1980	4620	10	6
1300010	286	0	607962	9123959	4970	379387	379387	5926	5926	5926	5926	5926	5926	1650	1650	1650	1650	1650	3630	0	1980	4620	10	6
1300011	286	0	579048	8690021	4970	361344	361344	5926	5926	5926	5926	5926	5926	1650	1650	1650	1650	1650	3630	0	1980	4620	10	6
1300012	286	0	579642	8698989	4971	361716	361716	5930	5930	5930	5930	5930	5930	1651	1651	1651	1651	1651	3632	0	1981	4622	10	6
1300013	286	0	579677	8699526	4971	361738	361738	5930	5930	5930	5930	5930	5930	1651	1651	1651	1651	1651	3632	0	1981	4622	10	6
1300014	286	0	580272	8708495	4973	362110	362110	5934	5934	5934	5934	5934	5934	1652	1652	1652	1652	1652	3634	0	1982	4625	10	6
1300015	286	0	580308	8709032	4973	362133	362133	5934	5934	5934	5934	5934	5934	1652	1652	1652	1652	1652	3634	0	1982	4625	10	6
1300020	286	0	609947	9153903	4975	380630	380630	5938	5938	5938	5938	5938	5938	1653	1653	1653	1653	1653	3636	0	1983	4628	10	6
1300021	286	0	580938	8718541	4975	362527	362527	5938	5938	5938	5938	5938	5938	1653	1653	1653	1653	1653	3636	0	1983	4628	10	6
1300022	286	0	580974	8719079	4975	362550	362550	5938	5938	5938	5938	5938	5938	1653	1653	1653	1653	1653	3636	0	1983	4628	10	6
1300023	286	0	581568	8728051	4977	362922	362922	5941	5941	5941	5941	5941	5941	1654	1654	1654	1654	1654	3639	0	1985	4631	10	6
1300024	286	0	581604	8728590	4977	362945	362945	5941	5941	5941	5941	5941	5941	1654	1654	1654	1654	1654	3639	0	1985	4631	10	6
1300025	286	0	582198	8737564	4979	363317	363317	5945	5945	5945	5945	5945	5945	1655	1655	1655	1655	1655	3641	0	1986	4634	10	6
1300030	286	0	611346	9175008	4979	381507	381507	5945	5945	5945	5945	5945	5945	1655	1655	1655	1655	1655	3641	0	1986	4634	10	6
1300031	286	0	582270	8738642	4979	363362	363362	5945	5945	5945	5945	5945	5945	1655	1655	1655	1655	1655	3641	0	1986	4634	10	6
1300032	286	0	582865	8747618	4981	363735	363735	5949	5949	5949	5949	5949	5949	1656	1656	1656	1656	1656	3643	0	1987	4637	10	6
1300033	286	0	582901	8748158	4981	363757	363757	5949	5949	5949	5949	5949	5949	1656	1656	1656	1656	1656	3643	0	1987	4637	10	6
1300034	286	0	583496	8757136	4983	364130	364130	5953	5953	5953	5953	5953	5953	1657	1657	1657	1657	1657	3646	0	1988	4640	10	6
1300035	286	0	583532	8757676	4983	364152	364152	5953	5953	5953	5953	5953	5953	1657	1657	1657	1657	1657	3646	0	1988	4640	10	6
1300040	286	0	613333	9204988	4985	382751	382751	5956	5956	5956	5956	5956	5956	1658	1658	1658	1658	1658	3648	0	1990	4643	10	6
1300041	286	0	584163	8767196	4985	364547	364547	5956	5956	5956	5956	5956	5956	1658	1658	1658	1658	1658	3648	0	1990	4643	10	6
1300042	286	0	584199	8767736	4985	364570	364570	5956	5956	5956	5956	5956	5956	1658	1658	1658	1658	1658	3648	0	1990	4643	10	6
1300043	286	0	584794	8776718	4986	364943	364943	5960	5960	5960	5960	5960	5960	1659	1659	1659	1659	1659	3650	0	1991	4646	10	6
1300044	286	0	584830	8777259	4986	364965	364965	5960	5960	5960	5960	5960	5960	1659	1659	1659	1659	1659	3650	0	1991	4646	10	6
1300045	287	0	585425	8786242	4988	365338	365338	5964	5964	5964	5964	5964	5964	1660	1660	1660	1660	1660	3653	0	1992	4649	10	6
1300050	287	0	614734	9226123	4988	383628	383628	5964	5964	5964	5964	5964	5964	1660	1660	1660	1660	1660	3653	0	1992	4649	10	6
1300051	287	0	585497	8787325	4988	365383	365383	5964	5964	5964	5964	5964	5964	1660	1660	1660	1660	1660	3653	0	1992	4649	10	6
1300052	287	0	586507	8802474	4990	366013	366013	5968	5968	5968	5968	5968	5968	1661	1661	1661	1661	1661	3655	0	1993	4652	10	6
1300053	287	0	586543	8803016	4990	366035	366035	5968	5968	5968	5968	5968	5968	1661	1661	1661	1661	1661	3655	0	1993	4652	10	6
1300054	287	0	587553	8818167	4992	366665	366665	5971	5971	5971	5971	5971	5971	1662	1662	1662	1662	1662	3657	0	1995	4655	10	6
1300055	287	0	587589	8818710	4992	366688	366688	5971	5971	5971	5971	5971	5971	1662	1662	1662	1662	1662	3657	0	1995	4655	10	6
1300060	287	0	618029	9275558	4994	385684	385684	5975	5975	5975	5975	5975	5975	1663	1663	1663	1663	1663	3659	0	1996	4658	10	6
1300061	287	0	588635	8834409	4994	367340	367340	5975	5975	5975	5975	5975	5975	1663	1663	1663	1663	1663	3659	0	1996	4658	10	6
1300062	287	0	588672	8834953	4994	367363	367363	5975	5975	5975	5975	5975	5975	1663	1663	1663	1663	1663	3659	0	1996	4658	10	6
1300063	287	0	589682	8850110	4996	367993	367993	5979	5979	5979	5979	5979	5979	1664	1664	1664	1664	1664	3662	0	1997	4661	10	6
1300064	287	0	589718	8850655	4996	368016	368016	5979	5979	5979	5979	5979	5979	1664	1664	1664	1664	1664	3662	0	1997	4661	10	6
1300065	287	0	590729	8865816	4998	368646	368646	5983	5983	5983	5983	5983	5983	1665	1665	1665	1665	1665	3664	0	1998	4663	10	6
1300070	287	0	620304	9309680	4998	387102	387102	5983	5983	5983	5983	5983	5983	1665	1665	1665	1665	1665	3664	0	1998	4663	10	6
1300071	287	0	590802	8866908	4998	368691	368691	5983	5983	5983	5983	5983	5983	1665	1665	1665	1665	1665	3664	0	1998	4663	10	6
1300072	287	0	591813	8882071	5000	369322	369322	5986	5986	5986	5986	5986	5986	1666	1666	1666	1666	1666	3666	0	2000	4666	10	6
1300073	287	0	591849	8882618	5000	369345	369345	5986	5986	5986	5986	5986	5986	1666	1666	1666	1666	1666	3666	0	2000	4666	10	6
1300074	287	0	592860	8897785	5002	369975	369975	5990	5990	5990	5990	5990	5990	1667	1667	1667	1667	1667	3669	0	2001	4669	10	6
1300075	287	0	592896	8898333	5002	369998	369998	5990	5990	5990	5990	5990	5990	1667	1667	1667	1667	1667	3669	0	2001	4669	10	6
1300080	287	0	623603	9359177	5003	389160	389160	5994	5994	5994	5994	5994	5994	1668	1668	1668	1668	1668	3671	0	2002	4672	10	6
1300081	287	0	593944	8914051	5003	370651	370651	5994	5994	5994	5994	5994	5994	1668	1668	1668	1668	1668	3671	0	2002	4672	10	6
1300082	287	0	593981	8914599	5003	370674	370674	5994	5994	5994	5994	5994	5994	1668	1668	1668	1668	1668	3671	0	2002	4672	10	6
1300083	287	0	594992	8929772	5005	371305	371305	5998	5998	5998	5998	5998	5998	1669	1669	1669	1669	1669	3673	0	2003	4675	10	6
1300084	287	0	595029	8930322	5005	371328	371328	5998	5998	5998	5998	5998	5998	1669	1669	1669	1669	1669	3673	0	2003	4675	10	6
1300085	288	0	596040	8945497	5007	371959	371959	6001	6001	6001	6001	6001	6001	1670	1670	1670	1670	1670	3676	0	2005	4678	10	6
1300090	288	0	625881	9393350	5007	390581	390581	6001	6001	6001	6001	6001	6001	1670	1670	1670	1670	1670	3676	0	2005	4678	10	6
1300091	288	0	596114	8946598	5007	372004	372004	6001	6001	6001	6001	6001	6001	1670	1670	1670	1670	1670	3676	0	2005	4678	10	6
1300092	288	0	596760	8956287	5009	372406	372406	6005	6005	6005	6005	6005	6005	1671	1671	1671	1671	1671	3678	0	2006	4681	10	6
1300093	288	0	596797	8956839	5009	372429	372429	6005	6005	6005	6005	6005	6005	1671	1671	1671	1671	1671	3678	0	2006	4681	10	6
1300094	288	0	597443	8966530	5011	372832	372832	6009	6009	6009	6009	6009	6009	1673	1673	1673	1673	1673	3680	0	2007	4684	10	6
1300095	288	0	597480	8967081	5011	372854	372854	6009	6009	6009	6009	6009	6009	1673	1673	1673	1673	1673	3680	0	2007	4684	10	6
1300100	288	0	628033	9425613	5013	391920	391920	6013	6013	6013	6013	6013	6013	1674	1674	1674	1674	1674	3682	0	2008	4687	10	6
1300101	288	0	598164	8977326	5013	373280	373280	6013	6013	6013	6013	6013	6013	1674	1674	1674	1674	1674	3682	0	2008	4687	10	6
1300102	288	0	598200	8977878	5013	373303	373303	6013	6013	6013	6013	6013	6013	1674	1674	1674	1674	1674	3682	0	2008	4687	10	6
1300103	288	0	598847	8987573	5015	373705	373705	6017	6017	6017	6017	6017	6017	1675	1675	1675	1675	1675	3685	0	2010	4690	10	6
1300104	288	0	598884	8988126	5015	373728	373728	6017	6017	6017	6017	6017	6017	1675	1675	1675	1675	1675	3685	0	2010	4690	10	6
1300105	288	0	599531	8997823	5017	374130	374130	6020	6020	6020	6020	6020	6020	1676	1676	1676	1676	1676	3687	0	2011	4693	10	6
1300110	288	0	629546	9448295	5017	392861	392861	6020	6020	6020	6020	6020	6020	1676	1676	1676	1676	1676	3687	0	2011	4693	10	6
1300111	288	0	599605	8998929	5017	374176	374176	6020	6020	6020	6020	6020	6020	1676	1676	1676	1676	1676	3687	0	2011	4693	10	6
1300112	288	0	600252	9008628	5019	374579	374579	6024	6024	6024	6024	6024	6024	1677	1677	1677	1677	1677	3689	0	2012	4696	10	6
1300113	288	0	600289	9009182	5019	374602	374602	6024	6024	6024	6024	6024	6024	1677	1677	1677	1677	1677	3689	0	2012	4696	10	6
1300114	288	0	600936	9018883	5020	375004	375004	6028	6028	6028	6028	6028	6028	1678	1678	1678	1678	1678	3692	0	2013	4699	10	6
1300115	288	0	600973	9019437	5020	375027	375027	6028	6028	6028	6028	6028	6028	1678	1678	1678	1678	1678	3692	0	2013	4699	10	6
1300120	288	0	631701	9480596	5022	394201	394201	6032	6032	6032	6032	6032	6032	1679	1679	1679	1679	1679	3694	0	2015	4702	10	6
1300121	288	0	601657	9029694	5022	375453	375453	6032	6032	6032	6032	6032	6032	1679	1679	1679	1679	1679	3694	0	2015	4702	10	6
1300122	288	0	601694	9030250	5022	375476	375476	6032	6032	6032	6032	6032	6032	1679	1679	1679	1679	1679	3694	0	2015	4702	10	6
1300123	288	0	602341	9039954	5024	375879	375879	6035	6035	6035	6035	6035	6035	1680	1680	1680	1680	1680	3696	0	2016	4705	10	6
1300124	288	0	602378	9040510	5024	375902	375902	6035	6035	6035	6035	6035	6035	1680	1680	1680	1680	1680	3696	0	2016	4705	10	6
1300125	289	0	603026	9050216	5026	376305	376305	6039	6039	6039	6039	6039	6039	1681	1681	1681	1681	1681	3699	0	2017	4707	10	6
1300130	289	0	633216	9503311	5026	395144	395144	6039	6039	6039	6039	6039	6039	1681	1681	1681	1681	1681	3699	0	2017	4707	10	6
1300131	289	0	603100	9051328	5026	376351	376351	6039	6039	6039	6039	6039	6039	1681	1681	1681	1681	1681	3699	0	2017	4707	10	6
